ID ME16distance_608w ME16distance_280w ME16distance_18Bor ME16distance_280w+18Bor ME12distance_608w ME12distance_280w ME12distance_18Bor ME12distance_280w+18Bor EUrdistance_280w EUrdistance_18Bor EUrdistance_280w+18Bor links/N theta_0 theta_edu theta_age theta_gender theta_dist theta_income ME16h_edu ME16h_age ME16h_gender ME16h_income ME12h_edu ME12h_age ME12h_gender ME12h_income EUrh_edu EUrh_age EUrh_gender EUrh_income ME16beta ME12beta EUrbeta ME16J ME12J EUrJ
10 0.556782084857 0.576392530837 0.523308162553 0.547754911105 0.488717843085 0.507213618069 0.456450629602 0.479828321659 0.580199727286 0.583948445576 0.582222062153 1.93690160341 14.0 -1.20058492752 -3.36580433467 3.50817567889 -2.99000863506 1.61970865472 0.44 -1.68491723543 0.845886981399 -1.04404467588 0.44 -1.43684618781 0.469538378141 -1.55920924486 0.44 -1.36372712369 0.375376090227 0.0227617675113 0.726325148766 2.48904628713 1.21663036685 13.2634582663 10.1465504215 38.8713888547 
11 0.282116018132 0.263290937267 0.30704004679 0.286892430562 0.18594087168 0.158483009441 0.218171959929 0.190683627468 0.429368531924 0.431976597638 0.430775514743 0.557882767826 14.0 -2.949479755 0.951260503675 -1.07294685948 6.14503213075 3.49992230009 0.44 -0.63119781877 1.13827453976 -0.475136679175 0.44 -1.52436755738 1.57327397042 -0.453337597503 0.44 -0.596667749138 -0.284794871891 0.193969785213 2.08282426377 1.36905801597 1.00213728143 27.0517923121 13.4504730331 32.621679572 
12 0.364971602711 0.343668049413 0.399849954407 0.373976708686 0.420632311027 0.435693118657 0.391615060978 0.411914166488 0.306150477104 0.287403863644 0.296037172474 0.585682975463 14.0 -4.86368701112 -0.781941008299 3.06702736189 1.53647967692 5.67970216107 0.44 -1.42076348621 2.45437030235 -0.787933835745 0.44 -0.24717881642 0.220224535731 -1.27543024307 0.44 -0.787053403066 0.418437269062 -0.0409336979104 1.94868045219 3.39336795301 1.24837255419 17.4483041418 27.102955227 24.9369691834 
13 0.403809142649 0.417259983557 0.267887416124 0.336677414284 0.487949317741 0.506770721117 0.455523472389 0.47912417904 0.395583732449 0.390871397324 0.393041551658 2.87289685744 14.0 7.87266129008 -1.02425118498 2.80819445452 3.23949846654 -1.06147104124 0.44 -0.927218030575 1.253343752 -0.908248905954 0.44 -1.15532958931 0.139096755717 -1.11330976689 0.44 0.100209866393 0.890575440694 0.212598435771 1.67147404434 1.562543388 1.06554252782 22.0030283939 9.52821449639 12.7913102795 
14 0.159364588577 0.165626282547 0.127321164695 0.144961679495 0.358703735409 0.339528267905 0.390273481886 0.366903975447 0.257819082792 0.249749139335 0.253465560664 0.269531829343 14.0 2.90946918484 -0.120610378695 4.05996907842 2.55620065677 -1.30982690186 0.44 -1.59177411516 2.28714733491 -1.34096555518 0.44 0.0274130400672 1.99795938922 -0.615318462625 0.44 -0.142873522829 1.14512833004 -0.365374767805 0.10834674258 3.05901695652 1.93152297169 34.1995954406 12.0191145655 16.6122770876 
15 0.361678657195 0.340028237004 0.396197413646 0.370330029666 0.427487938381 0.445206485577 0.395633947315 0.418463405725 0.281245370758 0.254763736046 0.266959225716 0.603397986256 14.0 -1.57578469436 0.176502428543 3.10036353162 -2.919410435 3.88876166993 0.44 -1.37839329919 1.73015485187 -0.255450506506 0.44 -0.951161709132 0.583085747687 -1.1507313171 0.44 -1.43145707275 1.04251840758 -0.0844217419972 3.92994539587 1.09424175309 2.0624963759 6.08091752135 19.3165093209 28.6634525513 
16 0.550378901544 0.568508480277 0.518217210387 0.541377663626 0.486382270883 0.467316438123 0.519191313668 0.495301568351 0.574176091021 0.581586005944 0.578173545124 1.18296722311 14.0 -6.06640778579 -1.52711590303 0.74265067085 3.16009707483 5.01214029424 0.44 -1.93366533922 1.31821501553 -1.2848663115 0.44 -0.203640925688 1.54586761084 -0.413170355062 0.44 -1.04907971766 -0.0621863784661 -0.122399461659 3.52137842227 0.597876376466 3.07787482898 27.0551840181 20.4795679134 17.2977982164 
17 0.338112793717 0.319222554598 0.371466487563 0.347406781592 0.344733395187 0.353398445413 0.310211276464 0.33010010427 0.152145165632 0.118261233001 0.13386567566 0.737834319332 14.0 -0.808433860387 3.01490085048 0.570662577009 1.63789798213 -2.04202759793 0.44 -0.672885798426 1.55854749839 -0.995865596318 0.44 0.00150051694425 0.613650438235 -1.55762982802 0.44 -0.572563365028 -0.155979438304 -0.0155172841792 0.535943810231 1.24924548669 0.101465200205 7.72490401049 26.1314333803 32.81220137 
18 0.452043939645 0.467013376884 0.414572499183 0.438722903387 0.382899960998 0.393096734743 0.34454205544 0.366902763014 0.292000101499 0.276540069441 0.283659821046 0.260863833364 14.0 -0.665464048489 1.18198932808 2.86966270399 2.73497882029 -1.67203630992 0.44 -2.30076476688 1.27185735127 -1.0442872227 0.44 -1.34190252522 0.862373443145 -0.516772723639 0.44 -0.470319571123 0.636967158448 -0.247882199491 2.09385474515 2.41512014769 2.76347086112 34.0981943388 24.5803287706 34.4952880119 
19 0.425083408463 0.406729652943 0.457561883259 0.434152303508 0.42909099334 0.413938652703 0.458735270988 0.438105249409 0.386685536323 0.375471138603 0.380635663869 2.43967832836 14.0 0.303300888626 -2.91778770813 -1.50358406652 2.7534804915 6.47495253547 0.44 -0.634715378909 1.58482438648 -0.343892638642 0.44 -0.295077501984 1.32330418868 -0.538350944479 0.44 0.00686240623848 0.361849992147 0.60100073115 3.58113036535 0.152391204849 3.5317054259 5.55568432097 33.4543807759 20.4252825078 
20 0.336491772793 0.345561759594 0.307825351661 0.325203960578 0.34852109836 0.326989770266 0.381113090973 0.35618787749 0.279619834101 0.268469936808 0.27360475793 0.364566682596 14.0 -3.43742999398 -0.245170830095 0.66109895083 1.69306448576 7.46400808204 0.44 -1.18965083361 1.37556028717 -0.978236847031 0.44 0.0162330198866 1.62672129272 -1.01702882719 0.44 -0.389688784259 0.198107899795 -0.152134550257 1.62164677631 0.316714229808 2.72512081689 5.65470729716 15.8144180052 4.49745052879 
21 0.186572231446 0.190396988451 0.140940541733 0.163716536932 0.172331287375 0.179987253345 0.135465667481 0.155969029392 0.454190245216 0.462809199217 0.458839944085 0.255326862548 14.0 -0.513348441299 1.57957026018 5.08202711181 2.1540730031 0.0166647055275 0.44 -2.3454654924 1.05505886113 -1.25899303053 0.44 -0.982945511178 1.46572899393 -1.27996359879 0.44 -1.26636711863 0.158257372828 -0.107014360449 0.00549459283562 0.918484556983 3.70139078741 23.861688379 11.4635921682 7.431903863 
22 0.273592110525 0.24922280397 0.304165716492 0.278863059409 0.274451506482 0.2876095549 0.242985244024 0.263535913506 0.395059764269 0.391980500945 0.393398582739 0.50772044889 14.0 4.67601130981 1.83305820974 0.632412371165 -1.42292214139 2.36465983283 0.44 -0.612788291872 2.10717394771 -0.215449158791 0.44 -0.891448636597 0.661482250585 -0.620889293384 0.44 -1.43072088784 1.05713090588 0.69773836179 1.49528966619 0.573078211064 0.739843318843 33.1139612159 11.4493117498 2.19039364499 
23 0.405502937438 0.385018716144 0.43841287278 0.41382345854 0.425423652106 0.448610041407 0.387860135931 0.415837066084 0.378124275741 0.371890900982 0.374761534095 1.7231679383 14.0 -4.68473558986 4.07187220158 5.88718095369 0.600702656051 4.69087341261 0.44 -0.264658325164 1.86778236821 -0.818008107321 0.44 -1.54956025552 1.47608970434 -1.29139243035 0.44 -0.280947641924 0.437910657015 -0.145502179285 2.41133861002 0.19696611157 2.00909391876 23.7467346534 36.3424723247 22.7802885676 
24 0.372790869232 0.352934295298 0.406796204958 0.381991378141 0.195171371236 0.179957523507 0.190463208632 0.185625064167 0.536342142125 0.543686587027 0.540304276875 0.0656526539558 14.0 -0.753465328608 -0.0373442801747 3.32574469215 -0.375497749887 1.51696262792 0.44 -1.61847192607 2.49030175234 -0.475328202875 0.44 -1.05156736043 1.91199219858 -0.797472921952 0.44 -1.22418265553 0.145285011375 -0.289203642313 2.0196964154 0.0701884087125 0.936008015582 34.0736601958 24.50190473 29.4873133184 
25 0.409324970269 0.388177322405 0.44454438736 0.418585870604 0.46180717386 0.480739301623 0.429628381082 0.453166305015 0.349486925771 0.3535079371 0.351656155567 2.20366494735 14.0 1.6995108536 4.94862685638 3.28866667346 3.9144838555 -1.18888586484 0.44 -1.67620281333 2.56996410317 -0.537517873489 0.44 -0.770626146987 1.12033499416 -1.28383521014 0.44 -0.152540240865 0.170097867871 -0.101256951593 0.533779931309 0.46063500478 0.457552876845 18.1705905976 22.2676726372 33.529097032 
26 0.372808135656 0.392281216166 0.338273707801 0.363145586654 0.332784474158 0.352837443823 0.298207495753 0.323366024469 0.243204222168 0.234356837561 0.238431290999 0.494685496762 14.0 -4.73857513475 2.72072048959 1.36739062339 4.14901539796 4.53488335331 0.44 -1.69934720057 1.57135750222 -0.822135908067 0.44 -1.15655339672 0.590716746855 -0.620867529387 0.44 -0.294317992893 1.10272616702 0.102940126584 1.43445669537 2.52030289347 0.736934634431 15.6760240085 21.0689242022 28.8614097868 
27 0.547286024924 0.568397327826 0.511696555381 0.537808753217 0.467010407071 0.453469043821 0.494487877523 0.47559762516 0.560282588366 0.559979057999 0.560118841721 1.97846184269 14.0 4.59628715338 4.55805045351 3.88540835196 -2.05609944359 -0.514972063287 0.44 -1.53326604063 1.45653167704 -1.09385071303 0.44 -0.782390444652 1.62898998933 -0.907070732166 0.44 -0.900370188916 -0.00332452984111 -0.0609280359105 0.783395082663 3.71288601654 1.49762016781 5.22249927129 9.15066002455 14.7714851952 
28 0.495791950866 0.515280059668 0.462149996581 0.486617788792 0.410848476743 0.393716823739 0.442293198708 0.419922499709 0.333524302985 0.325819791518 0.329367921799 1.03805019528 14.0 -0.78246434718 -1.61554180975 -1.33277130875 4.25406698571 5.95633228009 0.44 -1.84766442793 0.687162876549 -0.295275227241 0.44 -1.38307123847 1.7637940129 -0.577805555286 0.44 -0.170197388483 0.911978437524 0.446970338242 1.27760815333 1.28806453683 3.04935341438 20.2652902458 7.91506580329 31.5352089889 
29 0.562610099372 0.582839317405 0.528629989735 0.553594811689 0.498460181465 0.480777270623 0.528482095908 0.506512768474 0.584477575632 0.587601244348 0.586162712702 2.80693110097 14.0 4.72343763702 -0.697918582897 3.80082892981 5.51579232919 -1.27660536765 0.44 -2.26508975001 0.353922169495 -0.339755780177 0.44 -0.969241836637 1.96496212183 -0.568598771697 0.44 -0.538896337309 0.301840076295 -0.185215791464 0.850531331091 1.81393943353 1.9958620827 26.1115406226 17.5376000995 8.12401107299 
30 0.416714717486 0.441347918226 0.37514114848 0.405631108232 0.359356272101 0.361249960462 0.353090986227 0.356848408572 0.362533746109 0.35991472002 0.361120850456 1.39589341331 14.0 -2.75769726416 0.999196496663 7.05061185469 -0.137312360253 5.83890131175 0.44 -0.233324210846 0.3132521011 -0.457075880418 0.44 -0.893239478163 1.41513585941 -1.02738675406 0.44 -0.447345356912 0.486089156892 0.175965431026 1.03143143976 2.73740682128 2.02826270518 27.594830667 23.9879021979 20.2416761646 
31 0.187581460211 0.175539172247 0.189230294821 0.182925172583 0.326035257924 0.344009443112 0.287279886626 0.313405340271 0.351339376571 0.343033498181 0.346858573755 1.15913847371 14.0 2.35196060438 2.79453132103 4.46491312202 -1.18925252855 3.22773807489 0.44 -1.12724814845 1.26566218467 -0.568047890199 0.44 -0.591201769534 0.93131942281 -0.933315981999 0.44 0.0848963024623 0.985250593206 0.564466712159 0.734422501413 1.247137005 1.88725148899 34.3340050798 7.61385782099 27.3050812116 
32 0.387253078132 0.377082056299 0.406996876407 0.393220314515 0.442449588448 0.462264901675 0.408546953479 0.433285482254 0.375247555741 0.363420299338 0.368867062155 1.67181912562 14.0 -1.8051418991 3.15898836851 5.18484999086 -0.563306856474 6.41792599907 0.44 -1.22619042269 2.06054564605 -1.03033416612 0.44 -0.868181728021 1.33131862181 -1.43573437181 0.44 -0.172134092172 0.575878310476 -0.0220225583076 3.86690235648 0.93509968093 2.51919981921 5.52168329005 24.1783673797 29.4163671937 
33 0.495642890253 0.514578506608 0.461490572677 0.485938963303 0.469618591311 0.48631527784 0.438611793347 0.460580503311 0.383788358399 0.368932501391 0.375774014487 2.05754494669 14.0 1.0080769769 -1.23223469865 -2.28684484914 -1.04852027214 7.73350944817 0.44 -1.11887862392 1.33298301719 -0.851794092717 0.44 -0.287751906859 0.54750119938 -0.812999818797 0.44 0.0202822685441 0.199039274484 0.307167388802 2.6271704655 3.00573156272 1.35347890801 11.593456951 0.628594114366 27.1248399102 
34 0.449500747757 0.468300906658 0.417016823307 0.440634493271 0.494620651787 0.513345976291 0.462226880551 0.485768569379 0.280580947357 0.277027451857 0.278663930048 0.873045169158 14.0 -2.59782077702 5.53325984636 1.73079119401 0.718787102865 5.71905831525 0.44 -2.01120891444 0.324259408479 -1.20904235383 0.44 -1.01773960775 0.126777502567 -1.02806099078 0.44 0.122037113863 0.100765767289 -0.138328328055 3.00000249056 3.3444513412 3.50250580452 18.579708253 5.09296724401 21.4886330178 
35 0.515512143318 0.532990029355 0.483799327789 0.506452940352 0.449854121298 0.430747021688 0.482120672079 0.458461754136 0.348874431819 0.347084949862 0.347909053395 0.850238122703 14.0 2.72011498553 -0.33354836188 -2.49916584602 4.15559603919 0.205720543608 0.44 -0.823553224973 0.390463999745 -0.805276803375 0.44 -0.00204632355444 1.82548891608 -1.53431289545 0.44 -0.0346300424662 0.731285611204 0.181903257581 3.02515605195 1.18660809007 0.640663991855 8.75761017858 20.3204588108 26.2885393608 
36 0.365497317658 0.348423920047 0.395784821287 0.373973879926 0.4782391384 0.496945248177 0.445689495325 0.469294118349 0.57706125972 0.585751630554 0.581749486091 2.0670039385 14.0 2.86579558894 2.28584669131 0.84299870019 -4.41958885225 -0.276084898862 0.44 -1.0377973731 1.6944113655 -0.200838399596 0.44 -0.902999134127 0.71125441554 -0.527346808719 0.44 -0.238073931793 -0.0858486520053 -0.313423644631 0.241319316141 3.04653937547 2.2259887646 29.2185464681 39.0256433741 11.2748550944 
37 0.419019105371 0.440555504462 0.382347137777 0.409153622435 0.143734446096 0.126601444156 0.15234270912 0.140488179203 0.111671687954 0.0787055738342 0.0938873369158 0.360348038166 14.0 -2.17407799515 1.78836143641 -0.531721930298 5.58021503919 0.477649532692 0.44 -2.05362823974 0.713782356244 -0.521035446172 0.44 -1.14230686123 1.72337801323 -1.127618546 0.44 -0.379207250118 -0.0799173891542 0.339307209092 3.95761684365 1.0382994582 3.29078112345 33.9156537626 4.26171471333 35.148214261 
38 0.32658231842 0.312592237994 0.35436716119 0.335128709718 0.396059284375 0.41507996792 0.359496809342 0.385094316582 0.306798028093 0.287890241949 0.296597775042 0.68384885388 14.0 -1.24661770618 -3.43317948331 0.207621388039 6.27834856627 -0.102778291013 0.44 -0.150048476795 0.676996988722 -0.433700052734 0.44 -1.61004114947 0.151930582374 -0.979481144933 0.44 -0.494901002802 0.317670455077 0.572331113428 3.77289126106 0.9120934878 3.63350040414 5.30290655411 37.8477780955 30.697355612 
39 0.403801360894 0.382335189557 0.438887265578 0.412843546358 0.471719689025 0.487608714653 0.441740236564 0.462863877789 0.547811133509 0.552367298775 0.550269064771 2.00744854407 14.0 2.63549742801 -0.976426478759 -1.02345033668 6.25978614706 3.02304608082 0.44 -1.01735101068 2.49634623334 -0.467877054094 0.44 -1.58227817201 0.627600292807 -0.948122345944 0.44 -1.38079934469 0.478186195614 0.513760267743 1.08126405968 2.97914446634 0.297528786973 33.5160974567 36.7465542419 7.29604674925 
40 0.522629384172 0.544911935185 0.486876338442 0.513603257994 0.396018795329 0.416121606727 0.361935506318 0.386889631506 0.540592829293 0.544378243533 0.542634960659 0.833281149581 14.0 -5.90058029692 2.22838848275 -1.60238782762 3.91632023442 3.24763714125 0.44 -0.377642866066 0.399566505337 -1.31743832092 0.44 -1.27918109723 1.32907480723 -1.30455398696 0.44 0.00627886703594 -0.255718385268 -0.192331913861 2.82258701548 0.385359982013 2.12294577769 8.69346095482 16.0531293334 12.9173905713 
41 0.402421956461 0.422930463535 0.365607145329 0.392006041871 0.374672039711 0.354541435144 0.404022350943 0.381235087088 0.277027167691 0.265862233844 0.271003979694 0.228169339024 14.0 3.01554111161 2.9862050466 -0.292560957907 2.35157842344 -0.643814515682 0.44 -0.953441587053 1.16620628524 -1.10820770478 0.44 0.116120814265 1.77247710987 -1.34596553438 0.44 -0.00877664894275 0.96821173663 -0.021355446711 1.42495834263 0.682864697703 2.22019839118 22.5409811026 37.0402030005 30.0526457229 
42 0.39668632073 0.378141542839 0.427991663434 0.405034371055 0.494620651787 0.513345976291 0.462226880551 0.485768569379 0.372743443848 0.36959802737 0.371046574432 1.98660250812 14.0 -2.13762113195 -1.9311024659 8.00239188491 0.988054409952 4.62091479949 0.44 -0.946624422803 2.42874829961 -1.32515285068 0.44 -0.38607259689 0.304659587658 -1.26210010111 0.44 -0.849120942172 0.727160916542 0.693553224408 1.47839409072 3.41721553828 1.49038811383 35.9187288147 0.954964371224 20.599635311 
43 0.289615616832 0.266522049212 0.320993121496 0.29590775926 0.268203941152 0.282409670882 0.231489039774 0.254939330416 0.264611751024 0.26514930361 0.264901746498 0.411762767167 14.0 -2.57981085236 0.15541223552 2.67099022418 -1.34650829933 6.09029091757 0.44 -1.3157450093 2.3100553906 -0.429963653539 0.44 -0.450435713403 0.680723028774 -0.982535040818 0.44 -0.314893318011 0.304270343373 0.327913345948 3.13837322896 0.264694269923 3.04371087764 11.276148584 3.93773904221 11.7233025574 
44 0.355860321259 0.350524384826 0.371062685967 0.36160425781 0.43944163666 0.462760437862 0.401354905795 0.429633769247 0.36633086744 0.352594943773 0.358920698094 0.0702667963021 14.0 -0.592118598377 -0.792770508164 -1.42778216644 2.47248808472 0.0602849674455 0.44 -0.879295414684 1.82982435062 -1.16854710957 0.44 -1.02102259928 0.397436840969 -0.528542229044 0.44 -0.0293295903781 1.05735041953 0.215880173054 2.10592173364 1.7764681477 3.09585667008 37.1508714293 15.4070979679 8.42228204729 
45 0.320759534313 0.302487226125 0.346420500575 0.326188071552 0.314697470117 0.306336728048 0.336553558788 0.322637913053 0.173267026044 0.176530796697 0.175027744422 0.157078588732 14.0 -0.308943256725 -1.49648368957 1.30102037601 -0.10067425175 5.06892906922 0.44 -0.952186445851 1.84056462181 -0.979479778795 0.44 0.0566562008114 0.379085376081 -0.602725471625 0.44 -0.0681918824078 -0.202274552495 0.222121942065 2.63242782539 1.28711356405 0.956810896285 33.4916558617 29.0605314447 2.53917008881 
46 0.269397150196 0.257526980058 0.277374272598 0.268234072086 0.174135276301 0.180856615914 0.116881440741 0.146343692465 0.111050715353 0.0947997222722 0.102283732244 0.474762289274 14.0 4.28034517744 0.599339952518 -1.80220064812 1.8162764283 1.84847266197 0.44 -1.08890874727 1.88122565754 -1.06192805445 0.44 -0.272929854089 1.04400761725 -1.47089375494 0.44 -0.440862041105 0.512785234829 -0.354754206404 3.43202307762 2.06822740247 0.856498678695 32.6385002699 38.5086024688 10.3488535312 
47 0.413890574987 0.397452402472 0.445000114606 0.423103141913 0.476185832728 0.496419739506 0.442384903505 0.467269367453 0.393266180851 0.383196362393 0.387833778788 2.24125372839 14.0 6.25221127339 -1.45213594202 2.5467182973 -0.788013978542 4.78057842829 0.44 -0.245298517899 1.32133315071 -0.304939807844 0.44 -1.03029915963 1.26441555235 -1.18643867593 0.44 -0.77380161261 0.989346053134 0.123103253566 1.53601068069 3.84223540168 1.13340743277 28.3135243275 6.72946249383 37.1914055063 
48 0.429758955028 0.410219843489 0.463188474864 0.438795026204 0.44607238427 0.460508523682 0.416405064711 0.436715868185 0.32322714697 0.316935553576 0.319832997902 1.37715669957 14.0 -1.97306453766 2.07548748122 4.02902252483 -3.00638852934 3.88981492477 0.44 -0.695542817272 2.46730794365 -0.950360464094 0.44 -1.13735630417 1.28580231874 -1.06284703361 0.44 -0.824002689522 0.75767841036 -0.225593073565 2.38555879469 1.82883127829 2.10248136826 3.44526607666 32.7317148437 33.1930875194 
49 0.356717173954 0.325819131316 0.387294332986 0.358983384848 0.495899716631 0.477305655107 0.527927789306 0.504614964346 0.525122958254 0.525102034447 0.52511167041 2.30131997429 14.0 -2.25671044071 2.88623223009 6.84733454956 -0.471513232006 -1.0726207204 0.44 -0.999026880221 1.77624086044 -1.32509396513 0.44 -0.620811269315 1.83311927856 -0.733705528148 0.44 -1.16924010059 0.834236125641 -0.382988914264 0.761039870592 1.89396025369 0.361300325115 22.8661116114 38.3426943688 12.4194478997 
50 0.429412460756 0.410219843489 0.46255263421 0.438452006904 0.483345153232 0.50265731046 0.448680917251 0.473538466755 0.392723204388 0.384102332684 0.388072470969 2.27342089218 14.0 3.71558518517 -0.239101897167 0.899707240152 0.941421228961 7.78659459315 0.44 -0.749752888381 2.08375682568 -0.435206506902 0.44 -1.07872630981 0.648597337192 -1.16064911228 0.44 0.0508231528204 0.582211204235 0.117743460729 2.7979949465 0.686291951826 0.328569030372 5.74500506744 16.2397790098 17.3635895223 
51 0.203402127829 0.188116305492 0.223839071569 0.207387797718 0.183285781747 0.194441358032 0.0621083103282 0.123051161244 0.299986932024 0.287107239301 0.293038676739 0.205378771649 14.0 -4.66906942753 1.41746929623 2.32261929996 0.400288581444 2.80750641158 0.44 -1.35150472062 1.75524201776 -0.5776039054 0.44 -1.02830388073 1.766709435 -1.44394525184 0.44 -0.383349364 0.683263833511 0.451280794937 0.496656341941 3.68600788327 3.60327687212 34.6305271331 24.7080072362 21.9142532649 
52 0.146611445667 0.138607049407 0.141016536038 0.139906904037 0.320444687601 0.300344824691 0.350184996573 0.327232285838 0.406660978169 0.414372317072 0.410821042577 0.574806782789 14.0 3.36127815692 0.576894885084 4.33401441669 1.86216540275 1.10193508013 0.44 -1.2828877797 2.04385670233 -1.27772260026 0.44 -1.08502012515 1.59831581742 -0.532724875833 0.44 -1.10901645678 0.363108541664 -0.114831285933 1.38168461421 1.03179067456 1.38206862602 27.8687525691 26.6085361489 6.43314233373 
