version id,singleStoreSize,singleRestoreTime,restoreTime,parent,parent name,child name
173,1009,1415,43527,170,SMAP_L2_SM_P_39481_A_20220623T021641_R18290_001.h5,SMAP_L2_SM_P_39319_D_20220612T011308_R18290_001.h5
174,1027,1295,43407,170,SMAP_L2_SM_P_39481_A_20220623T021641_R18290_001.h5,SMAP_L2_SM_P_39156_A_20220531T205638_R18290_001.h5
175,811,1141,43253,170,SMAP_L2_SM_P_39481_A_20220623T021641_R18290_001.h5,SMAP_L2_SM_P_39284_D_20220609T154712_R18290_001.h5
176,723,755,42867,170,SMAP_L2_SM_P_39481_A_20220623T021641_R18290_001.h5,SMAP_L2_SM_P_39535_A_20220626T185348_R18290_001.h5
177,1107,1356,43468,170,SMAP_L2_SM_P_39481_A_20220623T021641_R18290_001.h5,SMAP_L2_SM_P_39259_D_20220607T224544_R18290_001.h5
178,760,790,42902,170,SMAP_L2_SM_P_39481_A_20220623T021641_R18290_001.h5,SMAP_L2_SM_P_39541_A_20220627T044434_R18290_001.h5
179,1030,1232,43344,170,SMAP_L2_SM_P_39481_A_20220623T021641_R18290_001.h5,SMAP_L2_SM_P_39465_A_20220622T000119_R18290_001.h5
180,935,1332,44676,179,SMAP_L2_SM_P_39465_A_20220622T000119_R18290_001.h5,SMAP_L2_SM_P_39272_D_20220608T200545_R18290_001.h5
181,1103,1425,46101,180,SMAP_L2_SM_P_39272_D_20220608T200545_R18290_001.h5,SMAP_L2_SM_P_39349_D_20220614T022640_R18290_001.h5
182,945,964,45640,180,SMAP_L2_SM_P_39272_D_20220608T200545_R18290_001.h5,SMAP_L2_SM_P_39404_D_20220617T204359_R18290_001.h5
183,1178,1428,46104,180,SMAP_L2_SM_P_39272_D_20220608T200545_R18290_001.h5,SMAP_L2_SM_P_39486_A_20220623T102901_R18290_001.h5
184,837,974,45650,180,SMAP_L2_SM_P_39272_D_20220608T200545_R18290_001.h5,SMAP_L2_SM_P_39402_D_20220617T172704_R18290_001.h5
185,1112,1291,45967,180,SMAP_L2_SM_P_39272_D_20220608T200545_R18290_001.h5,SMAP_L2_SM_P_39466_D_20220622T022900_R18290_001.h5
186,1027,1152,45828,180,SMAP_L2_SM_P_39272_D_20220608T200545_R18290_001.h5,SMAP_L2_SM_P_39551_D_20220627T215825_R18290_001.h5
187,949,966,45642,180,SMAP_L2_SM_P_39272_D_20220608T200545_R18290_001.h5,SMAP_L2_SM_P_39221_A_20220605T073512_R18290_001.h5
188,1195,1469,46145,180,SMAP_L2_SM_P_39272_D_20220608T200545_R18290_001.h5,SMAP_L2_SM_P_39515_A_20220625T100432_R18290_001.h5
189,901,1188,45864,180,SMAP_L2_SM_P_39272_D_20220608T200545_R18290_001.h5,SMAP_L2_SM_P_39330_D_20220612T191606_R18290_001.h5
190,1108,1498,47362,189,SMAP_L2_SM_P_39330_D_20220612T191606_R18290_001.h5,SMAP_L2_SM_P_39340_A_20220613T105123_R18290_001.h5
191,737,934,48296,190,SMAP_L2_SM_P_39340_A_20220613T105123_R18290_001.h5,SMAP_L2_SM_P_39321_A_20220612T034048_R18290_001.h5
192,872,1035,48397,190,SMAP_L2_SM_P_39340_A_20220613T105123_R18290_001.h5,SMAP_L2_SM_P_39337_D_20220613T064517_R18290_001.h5
193,721,938,48300,190,SMAP_L2_SM_P_39340_A_20220613T105123_R18290_001.h5,SMAP_L2_SM_P_39228_A_20220605T190423_R18290_001.h5
194,994,1283,48645,190,SMAP_L2_SM_P_39340_A_20220613T105123_R18290_001.h5,SMAP_L2_SM_P_39084_D_20220526T233644_R18290_001.h5
195,647,1037,48399,190,SMAP_L2_SM_P_39340_A_20220613T105123_R18290_001.h5,SMAP_L2_SM_P_39578_A_20220629T173038_R18290_001.h5
196,831,914,48276,190,SMAP_L2_SM_P_39340_A_20220613T105123_R18290_001.h5,SMAP_L2_SM_P_39264_A_20220608T060849_R18290_001.h5
197,1105,1291,48653,190,SMAP_L2_SM_P_39340_A_20220613T105123_R18290_001.h5,SMAP_L2_SM_P_39131_D_20220530T044416_R18290_001.h5
198,803,1095,48457,190,SMAP_L2_SM_P_39340_A_20220613T105123_R18290_001.h5,SMAP_L2_SM_P_39148_D_20220531T084540_R18290_001.h5
199,851,951,48313,190,SMAP_L2_SM_P_39340_A_20220613T105123_R18290_001.h5,SMAP_L2_SM_P_39352_A_20220614T063250_R18290_001.h5
200,1075,1410,49723,199,SMAP_L2_SM_P_39352_A_20220614T063250_R18290_001.h5,SMAP_L2_SM_P_39304_D_20220611T003616_R18290_001.h5
201,873,1155,50878,200,SMAP_L2_SM_P_39304_D_20220611T003616_R18290_001.h5,SMAP_L2_SM_P_39557_A_20220628T065959_R18290_001.h5
202,1015,1354,51077,200,SMAP_L2_SM_P_39304_D_20220611T003616_R18290_001.h5,SMAP_L2_SM_P_39156_D_20220531T214548_R18290_001.h5
203,806,1190,50913,200,SMAP_L2_SM_P_39304_D_20220611T003616_R18290_001.h5,SMAP_L2_SM_P_39373_D_20220615T174934_R18290_001.h5
204,1255,1477,51200,200,SMAP_L2_SM_P_39304_D_20220611T003616_R18290_001.h5,SMAP_L2_SM_P_39420_A_20220618T221010_R18290_001.h5
205,1008,1359,51082,200,SMAP_L2_SM_P_39304_D_20220611T003616_R18290_001.h5,SMAP_L2_SM_P_39318_D_20220611T233438_R18290_001.h5
206,741,949,50672,200,SMAP_L2_SM_P_39304_D_20220611T003616_R18290_001.h5,SMAP_L2_SM_P_39086_A_20220527T020425_R18290_001.h5
207,890,986,50709,200,SMAP_L2_SM_P_39304_D_20220611T003616_R18290_001.h5,SMAP_L2_SM_P_39213_D_20220604T191646_R18290_001.h5
208,1073,1252,50975,200,SMAP_L2_SM_P_39304_D_20220611T003616_R18290_001.h5,SMAP_L2_SM_P_39495_D_20220624T020426_R18290_001.h5
209,986,1293,51016,200,SMAP_L2_SM_P_39304_D_20220611T003616_R18290_001.h5,SMAP_L2_SM_P_39157_D_20220531T232418_R18290_001.h5
210,1266,1405,52421,209,SMAP_L2_SM_P_39157_D_20220531T232418_R18290_001.h5,SMAP_L2_SM_P_39347_A_20220613T222034_R18290_001.h5
211,941,1331,53752,210,SMAP_L2_SM_P_39347_A_20220613T222034_R18290_001.h5,SMAP_L2_SM_P_39588_D_20220630T104136_R18290_001.h5
212,915,1125,53546,210,SMAP_L2_SM_P_39347_A_20220613T222034_R18290_001.h5,SMAP_L2_SM_P_39535_D_20220626T194303_R18290_001.h5
213,1221,1259,53680,210,SMAP_L2_SM_P_39347_A_20220613T222034_R18290_001.h5,SMAP_L2_SM_P_39493_A_20220623T215816_R18290_001.h5
214,968,1346,53767,210,SMAP_L2_SM_P_39347_A_20220613T222034_R18290_001.h5,SMAP_L2_SM_P_39565_D_20220628T205655_R18290_001.h5
215,774,1011,53432,210,SMAP_L2_SM_P_39347_A_20220613T222034_R18290_001.h5,SMAP_L2_SM_P_39170_A_20220601T195504_R18290_001.h5
216,736,1107,53528,210,SMAP_L2_SM_P_39347_A_20220613T222034_R18290_001.h5,SMAP_L2_SM_P_39365_A_20220615T035247_R18290_001.h5
217,973,1275,53696,210,SMAP_L2_SM_P_39347_A_20220613T222034_R18290_001.h5,SMAP_L2_SM_P_39106_D_20220528T114248_R18290_001.h5
218,804,846,53267,210,SMAP_L2_SM_P_39347_A_20220613T222034_R18290_001.h5,SMAP_L2_SM_P_39460_D_20220621T163814_R18290_001.h5
219,756,822,53243,210,SMAP_L2_SM_P_39347_A_20220613T222034_R18290_001.h5,SMAP_L2_SM_P_39583_A_20220630T014001_R18290_001.h5
220,1178,1206,54449,219,SMAP_L2_SM_P_39583_A_20220630T014001_R18290_001.h5,SMAP_L2_SM_P_39310_A_20220611T093747_R18290_001.h5
221,1145,1524,55973,220,SMAP_L2_SM_P_39310_A_20220611T093747_R18290_001.h5,SMAP_L2_SM_P_39591_A_20220630T144742_R18290_001.h5
222,1151,1548,55997,220,SMAP_L2_SM_P_39310_A_20220611T093747_R18290_001.h5,SMAP_L2_SM_P_39251_A_20220607T084852_R18290_001.h5
223,1004,1112,55561,220,SMAP_L2_SM_P_39310_A_20220611T093747_R18290_001.h5,SMAP_L2_SM_P_39492_D_20220623T210901_R18290_001.h5
224,1080,1283,55732,220,SMAP_L2_SM_P_39310_A_20220611T093747_R18290_001.h5,SMAP_L2_SM_P_39309_A_20220611T075917_R18290_001.h5
225,1073,1313,55762,220,SMAP_L2_SM_P_39310_A_20220611T093747_R18290_001.h5,SMAP_L2_SM_P_39269_A_20220608T142105_R18290_001.h5
226,1101,1363,55812,220,SMAP_L2_SM_P_39310_A_20220611T093747_R18290_001.h5,SMAP_L2_SM_P_39115_D_20220529T022854_R18290_001.h5
227,810,909,55358,220,SMAP_L2_SM_P_39310_A_20220611T093747_R18290_001.h5,SMAP_L2_SM_P_39212_D_20220604T173821_R18290_001.h5
228,1035,1154,55603,220,SMAP_L2_SM_P_39310_A_20220611T093747_R18290_001.h5,SMAP_L2_SM_P_39244_D_20220606T220856_R18290_001.h5
229,1034,1457,55906,220,SMAP_L2_SM_P_39310_A_20220611T093747_R18290_001.h5,SMAP_L2_SM_P_39399_A_20220617T114228_R18290_001.h5
230,916,1033,56939,229,SMAP_L2_SM_P_39399_A_20220617T114228_R18290_001.h5,SMAP_L2_SM_P_39528_A_20220626T072429_R18290_001.h5
231,1173,1476,58415,230,SMAP_L2_SM_P_39528_A_20220626T072429_R18290_001.h5,SMAP_L2_SM_P_39178_A_20220602T090245_R18290_001.h5
232,1052,1374,58313,230,SMAP_L2_SM_P_39528_A_20220626T072429_R18290_001.h5,SMAP_L2_SM_P_39560_A_20220628T115520_R18290_001.h5
233,839,961,57900,230,SMAP_L2_SM_P_39528_A_20220626T072429_R18290_001.h5,SMAP_L2_SM_P_39313_D_20220611T152222_R18290_001.h5
234,886,1247,58186,230,SMAP_L2_SM_P_39528_A_20220626T072429_R18290_001.h5,SMAP_L2_SM_P_39367_A_20220615T070942_R18290_001.h5
235,1244,1654,58593,230,SMAP_L2_SM_P_39528_A_20220626T072429_R18290_001.h5,SMAP_L2_SM_P_39189_D_20220603T035502_R18290_001.h5
236,894,1288,58227,230,SMAP_L2_SM_P_39528_A_20220626T072429_R18290_001.h5,SMAP_L2_SM_P_39137_D_20220530T143506_R18290_001.h5
237,738,1109,58048,230,SMAP_L2_SM_P_39528_A_20220626T072429_R18290_001.h5,SMAP_L2_SM_P_39477_A_20220622T194250_R18290_001.h5
238,740,881,57820,230,SMAP_L2_SM_P_39528_A_20220626T072429_R18290_001.h5,SMAP_L2_SM_P_39204_A_20220604T034121_R18290_001.h5
239,1037,1467,58406,230,SMAP_L2_SM_P_39528_A_20220626T072429_R18290_001.h5,SMAP_L2_SM_P_39229_D_20220605T213204_R18290_001.h5
240,1081,1348,59754,239,SMAP_L2_SM_P_39229_D_20220605T213204_R18290_001.h5,SMAP_L2_SM_P_39386_A_20220616T142228_R18290_001.h5
241,1177,1278,61032,240,SMAP_L2_SM_P_39386_A_20220616T142228_R18290_001.h5,SMAP_L2_SM_P_39208_A_20220604T101515_R18290_001.h5
242,1060,1157,60911,240,SMAP_L2_SM_P_39386_A_20220616T142228_R18290_001.h5,SMAP_L2_SM_P_39582_D_20220630T005046_R18290_001.h5
243,739,1126,60880,240,SMAP_L2_SM_P_39386_A_20220616T142228_R18290_001.h5,SMAP_L2_SM_P_39437_A_20220620T020402_R18290_001.h5
244,815,823,60577,240,SMAP_L2_SM_P_39386_A_20220616T142228_R18290_001.h5,SMAP_L2_SM_P_39378_A_20220616T011235_R18290_001.h5
245,1154,1532,61286,240,SMAP_L2_SM_P_39386_A_20220616T142228_R18290_001.h5,SMAP_L2_SM_P_39255_A_20220607T152243_R18290_001.h5
246,1077,1479,61233,240,SMAP_L2_SM_P_39386_A_20220616T142228_R18290_001.h5,SMAP_L2_SM_P_39420_D_20220618T225925_R18290_001.h5
247,990,1140,60894,240,SMAP_L2_SM_P_39386_A_20220616T142228_R18290_001.h5,SMAP_L2_SM_P_39346_A_20220613T204204_R18290_001.h5
248,945,1336,61090,240,SMAP_L2_SM_P_39386_A_20220616T142228_R18290_001.h5,SMAP_L2_SM_P_39195_A_20220603T125514_R18290_001.h5
249,783,1003,60757,240,SMAP_L2_SM_P_39386_A_20220616T142228_R18290_001.h5,SMAP_L2_SM_P_39094_D_20220527T160117_R18290_001.h5
250,1149,1421,62178,249,SMAP_L2_SM_P_39094_D_20220527T160117_R18290_001.h5,SMAP_L2_SM_P_39299_A_20220610T153445_R18290_001.h5
251,1346,1346,1346,-1,
252,638,673,2019,251,SMAP_L2_SM_P_39110_A_20220528T172723_R18290_001.h5,SMAP_L2_SM_P_39117_A_20220529T045639_R18290_001.h5
253,763,1168,2514,251,SMAP_L2_SM_P_39110_A_20220528T172723_R18290_001.h5,SMAP_L2_SM_P_39557_D_20220628T074910_R18290_001.h5
254,960,966,2312,251,SMAP_L2_SM_P_39110_A_20220528T172723_R18290_001.h5,SMAP_L2_SM_P_39078_A_20220526T125644_R18290_001.h5
255,1031,1031,2377,251,SMAP_L2_SM_P_39110_A_20220528T172723_R18290_001.h5,SMAP_L2_SM_P_39395_D_20220617T055753_R18290_001.h5
256,1276,1638,2984,251,SMAP_L2_SM_P_39110_A_20220528T172723_R18290_001.h5,SMAP_L2_SM_P_39262_D_20220608T034109_R18290_001.h5
257,996,1292,2638,251,SMAP_L2_SM_P_39110_A_20220528T172723_R18290_001.h5,SMAP_L2_SM_P_39224_A_20220605T123033_R18290_001.h5
258,1074,1260,2606,251,SMAP_L2_SM_P_39110_A_20220528T172723_R18290_001.h5,SMAP_L2_SM_P_39317_A_20220611T210658_R18290_001.h5
259,961,1217,2563,251,SMAP_L2_SM_P_39110_A_20220528T172723_R18290_001.h5,SMAP_L2_SM_P_39546_A_20220627T125654_R18290_001.h5
260,848,1213,3776,259,SMAP_L2_SM_P_39546_A_20220627T125654_R18290_001.h5,SMAP_L2_SM_P_39403_D_20220617T190534_R18290_001.h5
261,1151,1166,4942,260,SMAP_L2_SM_P_39403_D_20220617T190534_R18290_001.h5,SMAP_L2_SM_P_39514_A_20220625T082602_R18290_001.h5
262,1110,1222,4998,260,SMAP_L2_SM_P_39403_D_20220617T190534_R18290_001.h5,SMAP_L2_SM_P_39119_A_20220529T081330_R18290_001.h5
263,1001,1080,4856,260,SMAP_L2_SM_P_39403_D_20220617T190534_R18290_001.h5,SMAP_L2_SM_P_39297_D_20220610T130705_R18290_001.h5
264,1155,1293,5069,260,SMAP_L2_SM_P_39403_D_20220617T190534_R18290_001.h5,SMAP_L2_SM_P_39558_A_20220628T083825_R18290_001.h5
265,921,1280,5056,260,SMAP_L2_SM_P_39403_D_20220617T190534_R18290_001.h5,SMAP_L2_SM_P_39227_A_20220605T172558_R18290_001.h5
266,1160,1428,5204,260,SMAP_L2_SM_P_39403_D_20220617T190534_R18290_001.h5,SMAP_L2_SM_P_39094_A_20220527T151206_R18290_001.h5
267,1188,1503,5279,260,SMAP_L2_SM_P_39403_D_20220617T190534_R18290_001.h5,SMAP_L2_SM_P_39149_A_20220531T092722_R18290_001.h5
268,1042,1468,5244,260,SMAP_L2_SM_P_39403_D_20220617T190534_R18290_001.h5,SMAP_L2_SM_P_39209_A_20220604T115345_R18290_001.h5
269,978,1068,4844,260,SMAP_L2_SM_P_39403_D_20220617T190534_R18290_001.h5,SMAP_L2_SM_P_39085_A_20220527T002559_R18290_001.h5
270,733,1051,5895,269,SMAP_L2_SM_P_39085_A_20220527T002559_R18290_001.h5,SMAP_L2_SM_P_39360_A_20220614T194031_R18290_001.h5
271,1258,1658,7553,270,SMAP_L2_SM_P_39360_A_20220614T194031_R18290_001.h5,SMAP_L2_SM_P_39537_A_20220626T221043_R18290_001.h5
272,1007,1092,6987,270,SMAP_L2_SM_P_39360_A_20220614T194031_R18290_001.h5,SMAP_L2_SM_P_39435_D_20220619T233617_R18290_001.h5
273,1027,1113,7008,270,SMAP_L2_SM_P_39360_A_20220614T194031_R18290_001.h5,SMAP_L2_SM_P_39463_D_20220621T213335_R18290_001.h5
274,1161,1234,7129,270,SMAP_L2_SM_P_39360_A_20220614T194031_R18290_001.h5,SMAP_L2_SM_P_39109_A_20220528T154858_R18290_001.h5
275,1164,1582,7477,270,SMAP_L2_SM_P_39360_A_20220614T194031_R18290_001.h5,SMAP_L2_SM_P_39226_A_20220605T154728_R18290_001.h5
276,826,902,6797,270,SMAP_L2_SM_P_39360_A_20220614T194031_R18290_001.h5,SMAP_L2_SM_P_39571_A_20220629T055830_R18290_001.h5
277,1031,1058,6953,270,SMAP_L2_SM_P_39360_A_20220614T194031_R18290_001.h5,SMAP_L2_SM_P_39373_A_20220615T170019_R18290_001.h5
278,805,1101,6996,270,SMAP_L2_SM_P_39360_A_20220614T194031_R18290_001.h5,SMAP_L2_SM_P_39518_D_20220625T154907_R18290_001.h5
279,997,1272,7167,270,SMAP_L2_SM_P_39360_A_20220614T194031_R18290_001.h5,SMAP_L2_SM_P_39561_A_20220628T133350_R18290_001.h5
280,1106,1256,8423,279,SMAP_L2_SM_P_39561_A_20220628T133350_R18290_001.h5,SMAP_L2_SM_P_39196_A_20220603T143344_R18290_001.h5
281,1029,1103,9526,280,SMAP_L2_SM_P_39196_A_20220603T143344_R18290_001.h5,SMAP_L2_SM_P_39161_D_20220601T055809_R18290_001.h5
282,1065,1462,9885,280,SMAP_L2_SM_P_39196_A_20220603T143344_R18290_001.h5,SMAP_L2_SM_P_39143_D_20220531T002552_R18290_001.h5
283,977,995,9418,280,SMAP_L2_SM_P_39196_A_20220603T143344_R18290_001.h5,SMAP_L2_SM_P_39223_D_20220605T114122_R18290_001.h5
284,949,1076,9499,280,SMAP_L2_SM_P_39196_A_20220603T143344_R18290_001.h5,SMAP_L2_SM_P_39499_D_20220624T083817_R18290_001.h5
285,811,1037,9460,280,SMAP_L2_SM_P_39196_A_20220603T143344_R18290_001.h5,SMAP_L2_SM_P_39476_D_20220622T185336_R18290_001.h5
286,1035,1194,9617,280,SMAP_L2_SM_P_39196_A_20220603T143344_R18290_001.h5,SMAP_L2_SM_P_39099_D_20220528T001337_R18290_001.h5
287,1044,1294,9717,280,SMAP_L2_SM_P_39196_A_20220603T143344_R18290_001.h5,SMAP_L2_SM_P_39351_D_20220614T054335_R18290_001.h5
288,1158,1357,9780,280,SMAP_L2_SM_P_39196_A_20220603T143344_R18290_001.h5,SMAP_L2_SM_P_39128_A_20220529T225941_R18290_001.h5
289,720,1102,9525,280,SMAP_L2_SM_P_39196_A_20220603T143344_R18290_001.h5,SMAP_L2_SM_P_39406_A_20220617T232835_R18290_002.h5
290,1185,1555,11080,289,SMAP_L2_SM_P_39406_A_20220617T232835_R18290_002.h5,SMAP_L2_SM_P_39105_A_20220528T091507_R18290_001.h5
291,998,1173,12253,290,SMAP_L2_SM_P_39105_A_20220528T091507_R18290_001.h5,SMAP_L2_SM_P_39458_D_20220621T132058_R18290_001.h5
292,790,1186,12266,290,SMAP_L2_SM_P_39105_A_20220528T091507_R18290_001.h5,SMAP_L2_SM_P_39490_D_20220623T175206_R18290_001.h5
293,1146,1588,12668,290,SMAP_L2_SM_P_39105_A_20220528T091507_R18290_001.h5,SMAP_L2_SM_P_39163_A_20220601T082549_R18290_001.h5
294,1143,1361,12441,290,SMAP_L2_SM_P_39105_A_20220528T091507_R18290_001.h5,SMAP_L2_SM_P_39087_D_20220527T043209_R18290_001.h5
295,1009,1339,12419,290,SMAP_L2_SM_P_39105_A_20220528T091507_R18290_001.h5,SMAP_L2_SM_P_39443_D_20220620T124402_R18290_001.h5
296,1054,1452,12532,290,SMAP_L2_SM_P_39105_A_20220528T091507_R18290_001.h5,SMAP_L2_SM_P_39490_A_20220623T170251_R18290_001.h5
297,1031,1319,12399,290,SMAP_L2_SM_P_39105_A_20220528T091507_R18290_001.h5,SMAP_L2_SM_P_39273_A_20220608T205456_R18290_001.h5
298,962,1223,12303,290,SMAP_L2_SM_P_39105_A_20220528T091507_R18290_001.h5,SMAP_L2_SM_P_39078_D_20220526T134559_R18290_001.h5
299,815,871,11951,290,SMAP_L2_SM_P_39105_A_20220528T091507_R18290_001.h5,SMAP_L2_SM_P_39410_A_20220618T054534_R18290_001.h5
300,788,1150,13101,299,SMAP_L2_SM_P_39410_A_20220618T054534_R18290_001.h5,SMAP_L2_SM_P_39322_A_20220612T051914_R18290_001.h5
301,1005,1061,14162,300,SMAP_L2_SM_P_39322_A_20220612T051914_R18290_001.h5,SMAP_L2_SM_P_39254_A_20220607T134413_R18290_001.h5
302,763,936,14037,300,SMAP_L2_SM_P_39322_A_20220612T051914_R18290_001.h5,SMAP_L2_SM_P_39424_A_20220619T044401_R18290_001.h5
303,832,1251,14352,300,SMAP_L2_SM_P_39322_A_20220612T051914_R18290_001.h5,SMAP_L2_SM_P_39547_D_20220627T152434_R18290_001.h5
304,759,915,14016,300,SMAP_L2_SM_P_39322_A_20220612T051914_R18290_001.h5,SMAP_L2_SM_P_39189_A_20220603T030547_R18290_001.h5
305,1037,1454,14555,300,SMAP_L2_SM_P_39322_A_20220612T051914_R18290_001.h5,SMAP_L2_SM_P_39304_A_20220610T234701_R18290_001.h5
306,742,889,13990,300,SMAP_L2_SM_P_39322_A_20220612T051914_R18290_001.h5,SMAP_L2_SM_P_39175_A_20220602T040724_R18290_001.h5
307,1044,1321,14422,300,SMAP_L2_SM_P_39322_A_20220612T051914_R18290_001.h5,SMAP_L2_SM_P_39256_A_20220607T170108_R18290_001.h5
308,618,823,13924,300,SMAP_L2_SM_P_39322_A_20220612T051914_R18290_001.h5,SMAP_L2_SM_P_39436_A_20220620T002532_R18290_001.h5
309,943,1304,14405,300,SMAP_L2_SM_P_39322_A_20220612T051914_R18290_001.h5,SMAP_L2_SM_P_39521_D_20220625T204428_R18290_001.h5
310,917,1108,15513,309,SMAP_L2_SM_P_39521_D_20220625T204428_R18290_001.h5,SMAP_L2_SM_P_39338_D_20220613T082342_R18290_001.h5
311,999,1029,16542,310,SMAP_L2_SM_P_39338_D_20220613T082342_R18290_001.h5,SMAP_L2_SM_P_39463_A_20220621T204424_R18290_001.h5
312,849,862,16375,310,SMAP_L2_SM_P_39338_D_20220613T082342_R18290_001.h5,SMAP_L2_SM_P_39125_A_20220529T180420_R18290_001.h5
313,1130,1357,16870,310,SMAP_L2_SM_P_39338_D_20220613T082342_R18290_001.h5,SMAP_L2_SM_P_39470_A_20220622T081335_R18290_001.h5
314,985,1293,16806,310,SMAP_L2_SM_P_39338_D_20220613T082342_R18290_001.h5,SMAP_L2_SM_P_39553_A_20220628T002605_R18290_001.h5
315,999,1128,16641,310,SMAP_L2_SM_P_39338_D_20220613T082342_R18290_001.h5,SMAP_L2_SM_P_39201_D_20220603T233515_R18290_001.h5
316,1181,1354,16867,310,SMAP_L2_SM_P_39338_D_20220613T082342_R18290_001.h5,SMAP_L2_SM_P_39339_A_20220613T091257_R18290_001.h5
317,746,938,16451,310,SMAP_L2_SM_P_39338_D_20220613T082342_R18290_001.h5,SMAP_L2_SM_P_39262_A_20220608T025154_R18290_001.h5
318,965,1016,16529,310,SMAP_L2_SM_P_39338_D_20220613T082342_R18290_001.h5,SMAP_L2_SM_P_39150_D_20220531T115507_R18290_001.h5
319,867,922,16435,310,SMAP_L2_SM_P_39338_D_20220613T082342_R18290_001.h5,SMAP_L2_SM_P_39528_D_20220626T081343_R18290_001.h5
320,1160,1411,17846,319,SMAP_L2_SM_P_39528_D_20220626T081343_R18290_001.h5,SMAP_L2_SM_P_39362_A_20220614T225726_R18290_001.h5
321,975,1034,18880,320,SMAP_L2_SM_P_39362_A_20220614T225726_R18290_001.h5,SMAP_L2_SM_P_39214_D_20220604T205516_R18290_001.h5
322,931,1002,18848,320,SMAP_L2_SM_P_39362_A_20220614T225726_R18290_001.h5,SMAP_L2_SM_P_39228_D_20220605T195338_R18290_001.h5
323,909,1179,19025,320,SMAP_L2_SM_P_39362_A_20220614T225726_R18290_001.h5,SMAP_L2_SM_P_39155_D_20220531T200723_R18290_001.h5
324,1325,1536,19382,320,SMAP_L2_SM_P_39362_A_20220614T225726_R18290_001.h5,SMAP_L2_SM_P_39525_D_20220626T031823_R18290_001.h5
325,853,1132,18978,320,SMAP_L2_SM_P_39362_A_20220614T225726_R18290_001.h5,SMAP_L2_SM_P_39269_D_20220608T151020_R18290_001.h5
326,723,742,18588,320,SMAP_L2_SM_P_39362_A_20220614T225726_R18290_001.h5,SMAP_L2_SM_P_39082_A_20220526T193034_R18290_001.h5
327,1239,1596,19442,320,SMAP_L2_SM_P_39362_A_20220614T225726_R18290_001.h5,SMAP_L2_SM_P_39203_D_20220604T025210_R18290_001.h5
328,842,1234,19080,320,SMAP_L2_SM_P_39362_A_20220614T225726_R18290_001.h5,SMAP_L2_SM_P_39283_D_20220609T141106_R18290_001.h5
329,1050,1470,19316,320,SMAP_L2_SM_P_39362_A_20220614T225726_R18290_001.h5,SMAP_L2_SM_P_39531_A_20220626T121953_R18290_001.h5
330,988,1136,20452,329,SMAP_L2_SM_P_39531_A_20220626T121953_R18290_001.h5,SMAP_L2_SM_P_39210_A_20220604T133211_R18290_001.h5
331,937,1016,21468,330,SMAP_L2_SM_P_39210_A_20220604T133211_R18290_001.h5,SMAP_L2_SM_P_39176_D_20220602T063505_R18290_001.h5
332,891,1234,21686,330,SMAP_L2_SM_P_39210_A_20220604T133211_R18290_001.h5,SMAP_L2_SM_P_39148_A_20220531T074853_R18290_002.h5
333,945,1121,21573,330,SMAP_L2_SM_P_39210_A_20220604T133211_R18290_001.h5,SMAP_L2_SM_P_39312_A_20220611T125442_R18290_001.h5
334,977,1073,21525,330,SMAP_L2_SM_P_39210_A_20220604T133211_R18290_001.h5,SMAP_L2_SM_P_39488_A_20220623T134556_R18290_001.h5
335,854,1165,21617,330,SMAP_L2_SM_P_39210_A_20220604T133211_R18290_001.h5,SMAP_L2_SM_P_39358_D_20220614T171250_R18290_001.h5
336,1043,1079,21531,330,SMAP_L2_SM_P_39210_A_20220604T133211_R18290_001.h5,SMAP_L2_SM_P_39190_D_20220603T053327_R18290_001.h5
337,1219,1372,21824,330,SMAP_L2_SM_P_39210_A_20220604T133211_R18290_001.h5,SMAP_L2_SM_P_39233_D_20220606T040554_R18290_001.h5
338,1246,1472,21924,330,SMAP_L2_SM_P_39210_A_20220604T133211_R18290_001.h5,SMAP_L2_SM_P_39437_D_20220620T025316_R18290_001.h5
339,994,1310,21762,330,SMAP_L2_SM_P_39210_A_20220604T133211_R18290_001.h5,SMAP_L2_SM_P_39165_D_20220601T123203_R18290_001.h5
340,835,1068,22830,339,SMAP_L2_SM_P_39165_D_20220601T123203_R18290_001.h5,SMAP_L2_SM_P_39548_D_20220627T170304_R18290_001.h5
341,841,1186,24016,340,SMAP_L2_SM_P_39548_D_20220627T170304_R18290_001.h5,SMAP_L2_SM_P_39241_D_20220606T171335_R18290_001.h5
342,994,1007,23837,340,SMAP_L2_SM_P_39548_D_20220627T170304_R18290_001.h5,SMAP_L2_SM_P_39575_D_20220629T132135_R18290_001.h5
343,1050,1350,24180,340,SMAP_L2_SM_P_39548_D_20220627T170304_R18290_001.h5,SMAP_L2_SM_P_39230_D_20220605T231034_R18290_001.h5
344,995,1031,23861,340,SMAP_L2_SM_P_39548_D_20220627T170304_R18290_001.h5,SMAP_L2_SM_P_39092_D_20220527T124421_R18290_001.h5
345,741,1093,23923,340,SMAP_L2_SM_P_39548_D_20220627T170304_R18290_001.h5,SMAP_L2_SM_P_39335_A_20220613T023907_R18290_001.h5
346,980,1188,24018,340,SMAP_L2_SM_P_39548_D_20220627T170304_R18290_001.h5,SMAP_L2_SM_P_39319_A_20220612T002353_R18290_001.h5
