version id,singleStoreSize,singleRestoreTime,restoreTime,parent,parent name,child name
741,93,1900,98912,740,NISE_SSMISF18_20191025.HDFEOS,NISE_SSMISF18_20210709.HDFEOS
742,93,810,97822,740,NISE_SSMISF18_20191025.HDFEOS,NISE_SSMISF18_20220210.HDFEOS
743,90,1121,98133,740,NISE_SSMISF18_20191025.HDFEOS,NISE_SSMISF18_20220328.HDFEOS
744,93,671,97683,740,NISE_SSMISF18_20191025.HDFEOS,NISE_SSMISF18_20210826.HDFEOS
745,93,190,97202,740,NISE_SSMISF18_20191025.HDFEOS,NISE_SSMISF18_20210629.HDFEOS
746,91,802,97814,740,NISE_SSMISF18_20191025.HDFEOS,NISE_SSMISF18_20200420.HDFEOS
747,96,1940,98952,740,NISE_SSMISF18_20191025.HDFEOS,NISE_SSMISF18_20211021.HDFEOS
748,89,1214,98226,740,NISE_SSMISF18_20191025.HDFEOS,NISE_SSMISF18_20200326.HDFEOS
749,94,1902,98914,740,NISE_SSMISF18_20191025.HDFEOS,NISE_SSMISF18_20200316.HDFEOS
750,90,180,99094,749,NISE_SSMISF18_20200316.HDFEOS,NISE_SSMISF18_20210418.HDFEOS
751,87,1615,100709,750,NISE_SSMISF18_20210418.HDFEOS,NISE_SSMISF18_20200204.HDFEOS
752,92,2010,101104,750,NISE_SSMISF18_20210418.HDFEOS,NISE_SSMISF18_20220107.HDFEOS
753,90,397,99491,750,NISE_SSMISF18_20210418.HDFEOS,NISE_SSMISF18_20220413.HDFEOS
754,95,2096,101190,750,NISE_SSMISF18_20210418.HDFEOS,NISE_SSMISF18_20200107.HDFEOS
755,102,672,99766,750,NISE_SSMISF18_20210418.HDFEOS,NISE_SSMISF18_20211018.HDFEOS
756,90,539,99633,750,NISE_SSMISF18_20210418.HDFEOS,NISE_SSMISF18_20200124.HDFEOS
757,94,162,99256,750,NISE_SSMISF18_20210418.HDFEOS,NISE_SSMISF18_20220526.HDFEOS
758,90,337,99431,750,NISE_SSMISF18_20210418.HDFEOS,NISE_SSMISF18_20200325.HDFEOS
759,89,1123,100217,750,NISE_SSMISF18_20210418.HDFEOS,NISE_SSMISF18_20220126.HDFEOS
760,97,1686,101903,759,NISE_SSMISF18_20220126.HDFEOS,NISE_SSMISF18_20210923.HDFEOS
761,91,1584,103487,760,NISE_SSMISF18_20210923.HDFEOS,NISE_SSMISF18_20200406.HDFEOS
762,88,1399,103302,760,NISE_SSMISF18_20210923.HDFEOS,NISE_SSMISF18_20200801.HDFEOS
763,93,147,102050,760,NISE_SSMISF18_20210923.HDFEOS,NISE_SSMISF18_20200808.HDFEOS
764,88,2034,103937,760,NISE_SSMISF18_20210923.HDFEOS,NISE_SSMISF18_20200227.HDFEOS
765,90,1473,103376,760,NISE_SSMISF18_20210923.HDFEOS,NISE_SSMISF18_20210408.HDFEOS
766,88,1459,103362,760,NISE_SSMISF18_20210923.HDFEOS,NISE_SSMISF18_20210924.HDFEOS
767,91,272,102175,760,NISE_SSMISF18_20210923.HDFEOS,NISE_SSMISF18_20200412.HDFEOS
768,96,992,102895,760,NISE_SSMISF18_20210923.HDFEOS,NISE_SSMISF18_20211022.HDFEOS
769,93,131,102034,760,NISE_SSMISF18_20210923.HDFEOS,NISE_SSMISF18_20210103.HDFEOS
770,94,464,102498,769,NISE_SSMISF18_20210103.HDFEOS,NISE_SSMISF18_20210428.HDFEOS
771,95,494,102992,770,NISE_SSMISF18_20210428.HDFEOS,NISE_SSMISF18_20210725.HDFEOS
772,96,1649,104147,770,NISE_SSMISF18_20210428.HDFEOS,NISE_SSMISF18_20211204.HDFEOS
773,93,1853,104351,770,NISE_SSMISF18_20210428.HDFEOS,NISE_SSMISF18_20200610.HDFEOS
774,95,1501,103999,770,NISE_SSMISF18_20210428.HDFEOS,NISE_SSMISF18_20200909.HDFEOS
775,89,957,103455,770,NISE_SSMISF18_20210428.HDFEOS,NISE_SSMISF18_20220117.HDFEOS
776,87,383,102881,770,NISE_SSMISF18_20210428.HDFEOS,NISE_SSMISF18_20220202.HDFEOS
777,95,788,103286,770,NISE_SSMISF18_20210428.HDFEOS,NISE_SSMISF18_20210602.HDFEOS
778,98,1948,104446,770,NISE_SSMISF18_20210428.HDFEOS,NISE_SSMISF18_20201008.HDFEOS
779,95,1924,104422,770,NISE_SSMISF18_20210428.HDFEOS,NISE_SSMISF18_20210806.HDFEOS
780,93,1374,105796,779,NISE_SSMISF18_20210806.HDFEOS,NISE_SSMISF18_20200503.HDFEOS
781,92,1834,107630,780,NISE_SSMISF18_20200503.HDFEOS,NISE_SSMISF18_20220601.HDFEOS
782,96,1701,107497,780,NISE_SSMISF18_20200503.HDFEOS,NISE_SSMISF18_20210808.HDFEOS
783,95,376,106172,780,NISE_SSMISF18_20200503.HDFEOS,NISE_SSMISF18_20210912.HDFEOS
784,100,405,106201,780,NISE_SSMISF18_20200503.HDFEOS,NISE_SSMISF18_20211010.HDFEOS
785,103,202,105998,780,NISE_SSMISF18_20200503.HDFEOS,NISE_SSMISF18_20201124.HDFEOS
786,90,577,106373,780,NISE_SSMISF18_20200503.HDFEOS,NISE_SSMISF18_20220203.HDFEOS
787,98,1843,107639,780,NISE_SSMISF18_20200503.HDFEOS,NISE_SSMISF18_20201212.HDFEOS
788,94,1842,107638,780,NISE_SSMISF18_20200503.HDFEOS,NISE_SSMISF18_20200720.HDFEOS
789,95,211,106007,780,NISE_SSMISF18_20200503.HDFEOS,NISE_SSMISF18_20200815.HDFEOS
790,93,354,106361,789,NISE_SSMISF18_20200815.HDFEOS,NISE_SSMISF18_20210424.HDFEOS
791,95,1494,107855,790,NISE_SSMISF18_20210424.HDFEOS,NISE_SSMISF18_20220629.HDFEOS
792,88,267,106628,790,NISE_SSMISF18_20210424.HDFEOS,NISE_SSMISF18_20200113.HDFEOS
793,99,1618,107979,790,NISE_SSMISF18_20210424.HDFEOS,NISE_SSMISF18_20200926.HDFEOS
794,89,109,106470,790,NISE_SSMISF18_20210424.HDFEOS,NISE_SSMISF18_20220415.HDFEOS
795,90,904,107265,790,NISE_SSMISF18_20210424.HDFEOS,NISE_SSMISF18_20200414.HDFEOS
796,87,235,106596,790,NISE_SSMISF18_20210424.HDFEOS,NISE_SSMISF18_20210128.HDFEOS
