95EE06,-6.4335130622,55.0154256942
E05000251,-0.2420869835,51.5033918851
E05003736,-2.23339727092,50.6880140939
95JJ19,-6.73199496518,55.1699773584
E05003384,-1.29297285304,52.9173210852
W05000245,-3.2317219413,52.9143485094
E05001290,-1.75118159165,52.4850884819
E05003748,-2.58034520398,50.6775839564
E05002034,-2.9430536744,51.3603912072
E05002048,-2.54060747842,51.5295351882
E05002074,-2.51413140666,51.5195613538
E05008885,-1.17194377619,53.1427724356
95CC04,-6.648901314,54.2390257977
E05005544,0.0270718798401,52.963643356
E05007144,1.1669798632,52.169791917
W05000737,-3.23993134309,51.7213934646
E05004841,-0.40738050556,51.6798028434
E05007853,-2.47269480724,52.3320422912
E05006310,-0.665711418562,54.1694104887
E05003228,-2.75287652514,54.655237944
E05002255,0.536493909201,51.3660289097
E05004221,0.685270400123,51.5809117556
E05007874,-1.91750758278,52.2867383398
E05002772,-0.171570325719,52.3491468842
E05004373,-2.25864992319,51.8419918937
E05001003,-1.12791232429,53.5136676128
E05000232,-0.0668319841385,51.5660087687
E05004331,-1.91000282214,51.8759447832
E05007049,-1.97931909545,52.9999242971
E05000652,-2.38699929954,53.5804822052
E05005237,-2.89790307405,54.0094065591
S13002680,-3.822145127,57.4846727728
W05000766,-3.24377310633,51.7575980988
E05007931,-2.23867880832,52.3977137434
E05003117,-3.40137967494,54.6839022521
E05004608,-1.78466171022,50.82139223
95UU12,-6.2570941512,55.2009590954
E05001172,-1.40297456532,54.9229272146
E05001099,-1.65441362542,55.0010142936
E05004808,-0.162578560902,51.8790502572
E05002207,-0.440741161159,51.8980367013
W05000179,-3.38571256277,53.2605337271
95MM27,-7.32121453572,55.004901413
W05000563,-3.84262038931,51.656192157
E05004747,-0.339226722769,51.6758521282
E05005116,0.238777322715,51.2212732176
E05000605,0.00893576892959,51.5691682159
E05004169,0.167321894814,51.7228665406
E05003416,-1.94225832639,53.4357106033
W05000268,-3.02687515344,53.0569703297
E05008277,-5.22832735623,50.2228598295
E05003980,0.410785538102,50.8419041242
S13002608,-6.44694696382,58.3659973656
E05008925,-3.49664079462,51.1997740156
E05005561,0.264557188365,53.1606978932
E05008533,-0.266444628109,52.2185795381
E05001493,-1.2519826017,54.5571155991
E05001947,-2.51237578268,51.4196709759
E05006578,-1.25584413019,51.6103109903
E05008220,-5.06109090532,50.1478809138
E05001491,-1.24502472082,54.5385682508
W05000650,-3.17339510277,51.4421579613
E05003675,-2.01802337942,50.7694768469
E05003594,-3.64249177119,50.5415977498
E05001316,-1.96961186925,52.5864380004
E05001631,-2.44548344958,53.6855892612
E05002279,-0.782062898825,51.3924604123
E05001225,-1.47802756915,52.4455323761
E05006943,-1.77379678325,52.6237348531
E05000063,-0.171759602585,51.6109544651
E05004069,0.289215244925,51.6151137511
E05008352,-2.13762250045,51.4546245771
E05000449,-0.039972668882,51.4796539307
E05007151,0.979125740475,52.3307633426
W05000359,-4.65219208231,52.0987306137
E05003388,-1.29065199823,52.8918166931
E05002216,0.725447474271,51.5313196802
E05007470,-1.5924437659,52.6512322219
E05005072,0.877894744029,51.3174104845
E05004490,-0.917386256763,51.1168162483
E05002372,-0.909721956292,51.4019930541
E05005523,-1.49948422844,52.7043105435
E05001586,-2.79794123529,53.3287541647
E05003653,-4.19622387486,50.5523416761
E05005605,-0.196353207488,53.1487664771
E05008886,-1.14185122908,53.1271427209
E05001278,-1.95703439839,52.4921188259
E05004506,-1.29260168392,50.9669250261
E05005489,-1.36037650317,52.5530256607
W05000623,-3.5028385318,51.5507304065
E05005311,-2.37520250399,53.8756929816
S13002772,-1.02071545645,60.6271549067
W05000934,-3.18289049772,51.4245796768
E05000101,-0.314942197348,51.5561992309
E05007958,-1.58881494866,54.6155006751
E05001454,-1.58099812967,53.6838355003
E05003475,-3.17675903843,50.7996050665
E05007189,0.72176096903,52.2317177215
E05001538,-1.2844153806,54.5058434355
E05007402,0.0237481537564,51.2826884589
S13002510,-2.87303368658,56.6486388774
E05003497,-3.51809313272,50.7256892606
E05007504,-1.28758302068,52.291167685
E05006042,-1.03553080898,52.1423415849
E05008185,-3.07365700908,52.8966328434
W05000473,-3.89886242066,51.809156577
W05000701,-3.5226044864,51.6589372257
E05006919,-1.89578033352,52.8316928334
E05001092,-1.66548654032,55.0511162018
E05004144,0.925691542952,51.786374653
E05005029,0.202063528297,51.2678566047
E05006788,-2.74858981893,51.1165376996
E05007265,-0.335954960704,51.3907631832
E05006476,-0.831244690813,53.0251634133
S13002612,-3.77658670393,56.0538006696
95GG36,-5.88438897343,54.5854557447
95CC10,-6.56304387485,54.3892576222
E05007940,-2.37819952319,52.3471995579
E05001470,-1.21724290792,54.6724897173
95EE08,-6.51932500433,55.0765348967
E05003338,-1.4285830637,53.245274359
95YY14,-7.27110586016,54.6117408574
E05003243,-2.90623515827,54.1991831116
E05004610,-1.49089726405,50.9246907914
E05007551,-1.52828789689,52.3038768978
E05004628,-1.50001773913,50.9907813808
E05001765,-1.13145751343,53.9482587766
E05008635,-2.09760037675,53.2557448747
E05003583,-3.81191925375,50.2907285937
E05008814,-1.62058998214,52.7572655479
E05000662,-2.46542460419,53.5458124487
E05004792,-0.349816071597,51.7993695861
E05004554,-0.839995870262,51.2708809107
E05000053,-0.212712232077,51.5748020264
E05006225,-1.31657543202,54.4473293882
E05008302,-4.68325996926,50.5919553408
E05008192,-2.84240416968,52.8665004344
E05006767,-2.49483662865,51.1471108557
W05000170,-3.47154502163,53.3314305798
95XX22,-5.67999607645,54.6500834083
E05000772,-2.35116074378,53.517009282
E05001397,-1.64377663352,53.5896900974
E05005699,-0.41149820817,53.3166689182
E05001248,-2.16228415956,52.4922664462
E05000840,-2.59101726041,53.5133158748
E05000658,-2.43040824555,53.5524658389
E05001704,-0.866750169824,53.939504082
E05001660,-3.03519094669,53.8085344573
E05005720,-0.258779703312,53.5709011359
E05007869,-1.97867257026,52.2605679909
E05005705,-0.408740929502,53.5131407399
E05000731,-2.00853559885,53.5744526438
E05001883,-2.49991861872,52.6929285615
E05005659,0.208716992938,52.7861493683
W05000211,-3.21925847396,53.274656248
E05008268,-5.53512214664,50.1252340787
E05000864,-2.6438895297,53.5257584118
E05008196,-2.65587508262,52.9522006761
E05000836,-2.31553031177,53.4448110707
E05004079,0.259647889128,51.6281076053
W05000769,-3.04486905916,51.7012108326
S13002535,-4.12611397527,54.8958142815
E05004155,0.0840741459645,51.6110449967
E05000163,-0.0382954962967,51.3754308766
E05002323,-0.968518891149,51.4436983833
E05000140,-0.190734191854,51.5403492003
E05006964,-2.30392050567,53.0620106385
E05001691,-0.407729701891,53.7912085136
E05000690,-2.18950121937,53.4769014715
95BB01,-5.79302181525,54.4898960345
E05001610,-2.47280852948,53.3786036265
S13002724,-4.0652227877,55.8363023577
E05000531,-0.317491624905,51.4508855669
E05002611,-0.960119265198,52.0357429138
W05000776,-3.01418412551,51.6331758633
E05007998,-1.32799729019,54.7612602651
E05008846,-0.890959411178,52.2625096346
E05004015,0.0903336754299,50.9715452987
E05008936,-1.19218855732,53.3819564446
E05005762,1.31456026376,52.7457970245
E05004101,0.487502437246,51.6966413612
E05003181,-3.4957601312,54.4587206658
E05007160,1.12959888341,52.2645600209
E05006537,-1.2820206086,51.8152043116
E05005560,-0.0985346261896,53.4134573462
E05007604,-0.628660160163,50.9371383353
95NN16,-5.83834683942,54.4252543693
E05004052,0.595542331191,51.7729870074
E05001911,-2.42940670097,52.6673681907
E05002192,-0.275902225176,52.5721929503
E05004136,0.939716356564,51.8152118059
E05002397,-0.729339372482,52.0005088467
E05001235,-1.44817736641,52.4121814681
W05000271,-3.05481418209,53.0060816346
E05008400,-1.92692140596,51.1767789211
E05001525,-1.01728566547,54.5183475699
E05005883,1.27405851272,52.6463401991
E05005952,-1.18051541838,52.2561009094
E05002126,-1.85370861633,50.7614909725
E05004497,-1.31822030541,50.9654923455
95YY07,-7.171397513,54.6227058484
E05002006,-2.58625360803,51.4383422946
E05004049,0.524698888596,51.8635799118
E05007003,-2.10783854585,52.699799744
E05002631,-0.594951703534,51.6775117184
E05006391,-0.995583611283,53.3841806251
E05003937,0.545567295228,50.8572736625
E05007929,-2.33385437153,52.3953658064
E05007621,-0.829557021842,51.0306201409
E05000442,0.00165144933248,51.4243661256
E05002306,-1.33107222759,51.4046087786
E05004909,1.0200929067,51.2790858039
E05007609,-0.800904384257,50.8126278002
S13002695,-3.10235560342,55.799334957
E05005516,-1.35737143967,52.7992444353
E05003591,-3.76723361162,50.5260176013
E05003132,-3.56568174693,54.6278892501
W05000102,-4.42245701368,52.881422763
E05004916,1.09841688968,51.2891771858
E05005530,-1.34981459096,52.7374165619
E05000608,-0.0281772298938,51.5902534694
E05001026,-1.17386424832,53.4140954188
E05008929,-3.33107092623,51.1794490878
E05002457,-1.39328378774,50.9138535808
E05000420,-0.108506732044,51.4637228342
E05000726,-2.1626527206,53.50424619
E05001396,-1.7429036969,53.6600904447
E05000413,-0.301323333913,51.3848107975
E05005820,0.37477585928,52.6098117168
E05001184,-1.89982352098,52.4161885106
S13002576,-2.55925893604,55.9600244593
E05004402,-2.19876141041,51.7399994072
E05004633,-1.57487736519,50.990868971
E05005934,-0.706393404596,52.4716001289
E05008031,-1.90547065966,54.9795927455
95DD23,-6.12801291372,54.9157112584
E05007893,-2.1728918786,52.2099032539
E05006335,-0.524996403506,54.3335231123
E05008882,-1.16605558137,53.1694141851
E05002120,-1.82283106658,50.7397272341
S13002765,-2.72589336741,55.7102709501
E05004932,0.167611126909,51.422858041
E05005502,-0.903170136674,52.7508517639
E05007842,-2.03353561026,52.3918488168
E05004183,0.0740333833759,51.7729956748
E05007238,1.73937753853,52.4673333753
95SS26,-6.0226144382,54.5675954279
W05000366,-4.08474186776,52.409016234
E05001052,-1.59004364824,53.3555405837
E05003158,-2.95238459614,54.9160565179
E05004172,0.246846162518,51.7209967939
E05005001,0.67788593661,51.2820204958
E05007647,-0.276918638755,50.8944789656
E05004682,-0.0636701519728,51.7258225266
E05003772,-2.4260134155,50.6440232628
E05003425,-1.4999573424,53.3098490009
E05001727,-0.121169656692,53.559935394
95EE07,-6.5016668319,55.0617152945
E05001187,-1.84500216996,52.4270780879
E05008690,-2.90011481052,53.3031278283
E05004751,-0.255005674806,51.6600554026
E05007343,-0.194630539208,51.2517170389
E05000913,-2.90366476339,53.4351489913
E05007104,0.663840845685,52.4107340128
E05000287,-0.279606788964,51.6031354994
W05000128,-3.79821236343,53.145320017
E05002650,-0.735451687747,51.6921752651
E05006831,-2.67123986834,50.9082531718
E05005566,0.0926520186407,53.3826355307
W05000060,-4.11017993399,53.1395503012
E05007361,-0.511140589085,51.3472431755
E05005002,0.555620658944,51.2397967198
E05000768,-2.28783869407,53.4865393065
E05005702,-0.773069740668,53.4079600299
E05000625,-0.216921920738,51.4652589978
E05001199,-1.89453301806,52.5431664157
S13002672,-6.23378535763,57.3625999082
E05004295,-2.08667444255,51.8976998752
S13002675,-4.28012046229,57.4568310678
E05000951,-2.97704541946,53.4902301822
E05005324,-2.35510605038,53.6830115353
E05004757,-0.211085472143,51.6968898049
S13002539,-3.85209961613,55.2693710548
E05002718,0.465730648078,52.2123175466
E05001829,-1.20381866816,53.0042479372
E05001239,-2.13033232924,52.4974143657
S13002519,-6.12282504125,56.4622929912
E05005587,-0.00682767876917,53.3566100951
E05004954,1.40020089408,51.2283614076
E05002797,0.0275375635851,52.1912288492
E05002320,-0.99632212371,51.4607911997
E05006329,-0.639117222904,54.4774932238
E05007052,-1.98978411429,52.9489749084
E05005093,1.38240718776,51.3881671488
E05004816,-0.222230009862,51.908241477
E05002346,-0.548065518982,51.5068400325
E05007568,-0.270414402087,50.8287261914
E05005813,0.416424453712,52.7521760616
E05004923,1.09684234772,51.3681292405
E05005414,-1.19157994445,52.6497072836
E05007683,-0.039375150125,51.1314974755
E05006416,-1.24092191595,52.9845148968
E05000500,0.0521172766271,51.5850566154
W05000456,-4.88609966552,51.8577389485
E05006981,-2.23117379118,52.9855633392
E05005851,1.47757510218,52.8108235848
E05001302,-1.92430317057,52.6292034482
S13002810,-3.91369647895,56.1337802817
E05001110,-1.70958576499,55.001301789
E05004070,0.248184306065,51.6584807123
E05003756,-2.6231449628,50.8513575241
E05003679,-1.88997287196,50.8109303665
95VV29,-6.42262210462,54.2291507561
E05000888,-2.850779494,53.390734574
E05008003,-1.4821197737,54.784664016
E05005863,1.31430581471,52.8862921659
E05005109,0.268408182641,51.2022414832
95MM23,-7.33119590592,55.0046429045
E05003268,-2.84520590391,54.3961593979
95PP09,-7.65120295987,54.3631352831
E05004458,-1.12182573643,51.2707302887
E05008854,-0.952447625797,52.2282479274
E05000060,-0.218680759683,51.6442075392
E05000391,-0.206316374392,51.5018267488
E05000801,-2.07812266468,53.4915441639
E05005638,-0.422679464659,52.9963891178
E05000037,0.134948139592,51.5501793095
95KK05,-6.53006726725,54.5881130796
E05004922,1.04683306817,51.3631832152
E05002308,-1.07152235409,51.4707814992
S13002494,-1.86911497672,57.4460416418
W05000617,-3.58901852071,51.5084479467
E05006935,-1.82000755264,53.009334782
E05008298,-5.66422230957,50.1305359625
E05003761,-2.75879463764,50.7727826358
W05000730,-3.23157994135,51.6533312794
W05000079,-3.63763884525,52.9406799692
W05000330,-3.84950232998,52.5900127457
E05004302,-2.08032307882,51.9069608809
S13002652,-4.32748350184,55.8773401902
E05004034,0.507973244259,51.6060783819
E05005632,-0.595237971127,53.1768272798
95YY05,-7.29610703658,54.5926104127
E05008578,-0.371783830764,52.2862156506
E05004775,-0.214960205931,51.8684778503
E05003746,-2.46536223908,50.7726862943
E05002125,-1.88826061172,50.7321778069
E05001885,-2.39825587258,52.7443655001
E05001558,-1.52665764532,54.5140812581
E05008015,-1.69676607466,54.7064211316
E05001807,-0.683994236596,52.7276450995
W05000151,-3.32608228034,52.9776977137
E05000852,-2.4958861311,53.5010397012
E05002064,-2.59293358447,51.5267919623
E05003739,-2.73884909084,50.7463821529
E05000279,-0.11058013784,51.5750895057
95GG07,-5.96476736021,54.5935576997
E05005670,-0.587674139463,52.966326399
E05004463,-0.992784127091,51.1485009492
W05000569,-3.83520319708,51.6746584251
